time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,location
2023-02-17 22:00:00,6.1,-1.8,57.0,0.0,318.0,9.4,1008.0,3.0,Lower Manhattan
2023-02-17 23:00:00,4.4,-2.7,60.0,0.0,329.0,7.6,1009.0,3.0,Lower Manhattan
2023-02-18 00:00:00,3.3,-4.0,59.0,0.0,318.0,9.4,1012.0,3.0,Lower Manhattan
2023-02-18 01:00:00,2.2,-5.0,59.0,0.0,319.0,11.2,1013.0,3.0,Lower Manhattan
2023-02-18 02:00:00,2.2,-5.0,59.0,0.0,322.0,11.2,1015.0,3.0,Lower Manhattan
2023-02-18 03:00:00,1.1,-7.2,54.0,0.0,324.0,9.4,1016.0,2.0,Lower Manhattan
2023-02-18 04:00:00,1.1,-7.7,52.0,0.0,326.0,5.4,1018.0,1.0,Lower Manhattan
2023-02-18 05:00:00,1.1,-7.7,52.0,0.0,330.0,5.4,1019.0,1.0,Lower Manhattan
2023-02-18 06:00:00,0.6,-8.4,51.0,0.0,0.0,7.6,1020.0,2.0,Lower Manhattan
2023-02-18 07:00:00,0.6,-8.4,51.0,0.0,325.0,7.6,1021.0,1.0,Lower Manhattan
2023-02-18 08:00:00,0.0,-8.9,51.0,0.0,300.0,7.6,1022.0,2.0,Lower Manhattan
2023-02-18 09:00:00,-0.6,-8.3,56.0,0.0,300.0,9.4,1024.0,1.0,Lower Manhattan
2023-02-18 10:00:00,-1.1,-8.3,58.0,0.0,0.0,0.0,1025.0,1.0,Lower Manhattan
2023-02-18 11:00:00,-1.1,-8.3,58.0,0.0,0.0,0.0,1026.0,2.0,Lower Manhattan
2023-02-18 12:00:00,-1.7,-8.9,58.0,0.0,291.0,5.4,1027.0,1.0,Lower Manhattan
2023-02-18 13:00:00,0.0,-8.2,54.0,0.0,288.0,9.4,1028.0,1.0,Lower Manhattan
2023-02-18 14:00:00,1.1,-9.2,46.0,0.0,250.0,11.2,1029.0,1.0,Lower Manhattan
2023-02-18 15:00:00,2.2,-9.4,42.0,0.0,250.0,16.6,1028.0,1.0,Lower Manhattan
2023-02-18 16:00:00,2.2,-9.4,42.0,0.2,250.0,16.6,1028.0,1.0,Lower Manhattan
2023-02-18 17:00:00,4.4,-11.3,31.0,0.0,250.0,13.0,1027.0,1.0,Lower Manhattan
2023-02-18 18:00:00,5.6,-10.6,30.0,0.0,240.0,16.6,1027.0,1.0,Lower Manhattan
2023-02-18 19:00:00,6.7,-10.1,29.0,0.0,260.0,14.8,1026.0,1.0,Lower Manhattan
2023-02-18 20:00:00,7.2,-7.6,34.0,0.0,250.0,18.4,1026.0,1.0,Lower Manhattan
2023-02-18 21:00:00,7.2,-7.6,34.0,0.0,250.0,18.4,1026.0,1.0,Lower Manhattan
2023-02-18 22:00:00,5.6,-6.0,43.0,0.0,250.0,18.4,1027.0,1.0,Lower Manhattan
2023-02-18 23:00:00,5.0,-5.7,46.0,0.0,260.0,14.8,1027.8,1.0,Lower Manhattan
2023-02-19 00:00:00,4.4,-5.7,48.0,0.0,260.0,18.4,1028.3,1.0,Lower Manhattan
2023-02-19 01:00:00,4.4,-5.7,48.0,0.0,260.0,18.4,1028.3,2.0,Lower Manhattan
2023-02-19 02:00:00,3.9,-6.1,48.0,0.0,250.0,16.6,1029.5,2.0,Lower Manhattan
2023-02-19 03:00:00,3.9,-6.1,48.0,0.0,250.0,16.6,1029.1,3.0,Lower Manhattan
2023-02-19 04:00:00,3.9,-6.1,48.0,0.0,250.0,16.6,1029.1,3.0,Lower Manhattan
2023-02-19 05:00:00,2.8,-5.6,54.0,0.0,250.0,13.0,1029.0,3.0,Lower Manhattan
2023-02-19 06:00:00,2.8,-5.6,54.0,0.0,240.0,7.6,1028.8,3.0,Lower Manhattan
2023-02-19 07:00:00,2.8,-4.9,57.0,0.0,260.0,7.6,1029.0,3.0,Lower Manhattan
2023-02-19 08:00:00,2.8,-4.9,57.0,0.0,260.0,7.6,1029.0,3.0,Lower Manhattan
2023-02-19 09:00:00,2.8,-4.0,61.0,0.0,230.0,7.6,1029.4,3.0,Lower Manhattan
2023-02-19 10:00:00,2.8,-4.0,61.0,0.0,260.0,7.6,1029.4,3.0,Lower Manhattan
2023-02-19 11:00:00,2.8,-4.0,61.0,0.0,260.0,7.6,1029.0,3.0,Lower Manhattan
2023-02-19 12:00:00,3.3,-3.3,62.0,0.0,220.0,5.4,1029.0,3.0,Lower Manhattan
2023-02-19 13:00:00,3.9,-2.3,64.0,0.0,220.0,7.6,1030.0,3.0,Lower Manhattan
2023-02-19 14:00:00,3.9,-2.3,64.0,0.0,220.0,7.6,1029.0,3.0,Lower Manhattan
2023-02-19 15:00:00,6.7,-2.2,53.0,0.0,210.0,11.2,1028.0,3.0,Lower Manhattan
2023-02-19 16:00:00,6.7,-2.2,53.0,0.0,210.0,11.2,1027.0,3.0,Lower Manhattan
2023-02-19 17:00:00,7.2,-1.0,56.0,0.0,0.0,0.0,1025.0,3.0,Lower Manhattan
2023-02-19 18:00:00,7.8,-0.7,55.0,0.0,120.0,13.0,1024.0,3.0,Lower Manhattan
2023-02-19 19:00:00,9.4,0.6,54.0,0.0,170.0,22.3,1022.0,3.0,Lower Manhattan
2023-02-19 20:00:00,9.4,0.6,54.0,0.0,170.0,22.3,1021.8,3.0,Lower Manhattan
2023-02-19 21:00:00,8.0,2.5,68.0,0.0,180.0,17.0,1020.0,3.0,Lower Manhattan
2023-02-19 22:00:00,6.7,2.8,76.0,0.0,190.0,14.8,1019.0,3.0,Lower Manhattan
2023-02-19 23:00:00,6.7,2.8,76.0,0.0,190.0,14.8,1018.0,3.0,Lower Manhattan
2023-02-20 00:00:00,6.7,2.8,76.0,0.0,220.0,9.4,1018.0,3.0,Lower Manhattan
2023-02-20 01:00:00,7.2,2.9,74.0,0.0,220.0,7.6,1017.0,2.0,Lower Manhattan
2023-02-20 02:00:00,7.8,2.9,71.0,0.0,300.0,9.4,1016.3,2.0,Lower Manhattan
2023-02-20 03:00:00,8.3,3.9,74.0,0.0,300.0,13.0,1015.2,1.0,Lower Manhattan
2023-02-20 04:00:00,8.3,3.9,74.0,0.0,300.0,13.0,1015.2,2.0,Lower Manhattan
2023-02-20 05:00:00,9.4,5.6,77.0,0.0,280.0,13.0,1013.6,1.0,Lower Manhattan
2023-02-20 06:00:00,8.9,5.6,80.0,0.0,280.0,9.4,1012.8,2.0,Lower Manhattan
2023-02-20 07:00:00,8.3,5.1,80.0,0.0,270.0,9.4,1011.9,3.0,Lower Manhattan
2023-02-20 08:00:00,8.3,5.1,80.0,0.0,270.0,9.4,1011.9,3.0,Lower Manhattan
2023-02-20 09:00:00,7.2,5.0,86.0,0.0,280.0,13.0,1010.6,3.0,Lower Manhattan
2023-02-20 10:00:00,7.2,5.0,86.0,0.0,270.0,9.4,1009.3,3.0,Lower Manhattan
2023-02-20 11:00:00,7.2,5.0,86.0,0.0,270.0,9.4,1009.3,3.0,Lower Manhattan
2023-02-20 12:00:00,7.8,5.6,86.0,0.0,290.0,11.2,1008.8,3.0,Lower Manhattan
2023-02-20 13:00:00,8.0,6.0,87.0,0.0,280.0,14.8,1008.5,3.0,Lower Manhattan
2023-02-20 14:00:00,8.3,6.8,90.0,0.0,260.0,11.2,1007.5,3.0,Lower Manhattan
2023-02-20 15:00:00,8.9,6.2,83.0,0.0,260.0,11.2,1007.2,3.0,Lower Manhattan
2023-02-20 16:00:00,8.9,5.6,80.0,0.0,230.0,7.6,1006.3,3.0,Lower Manhattan
2023-02-20 17:00:00,10.6,5.6,71.0,0.0,250.0,9.4,1005.0,3.0,Lower Manhattan
2023-02-20 18:00:00,10.6,5.6,71.0,0.0,250.0,9.4,1005.0,3.0,Lower Manhattan
2023-02-20 19:00:00,16.1,0.2,34.0,0.0,270.0,22.3,1004.1,1.0,Lower Manhattan
2023-02-20 20:00:00,16.1,-0.6,32.0,0.0,250.0,13.0,1003.8,2.0,Lower Manhattan
2023-02-20 21:00:00,15.6,-0.6,33.0,0.0,250.0,9.4,1003.8,3.0,Lower Manhattan
2023-02-20 22:00:00,15.6,-0.6,33.0,0.0,270.0,9.4,1003.8,2.0,Lower Manhattan
2023-02-20 23:00:00,12.8,-0.1,41.0,0.0,270.0,11.2,1004.3,3.0,Lower Manhattan
2023-02-21 00:00:00,11.1,1.6,52.0,0.0,220.0,11.2,1004.4,3.0,Lower Manhattan
2023-02-21 01:00:00,10.0,2.1,58.0,0.0,220.0,5.4,1004.5,3.0,Lower Manhattan
2023-02-21 02:00:00,10.6,1.1,52.0,0.0,200.0,5.4,1004.5,3.0,Lower Manhattan
2023-02-21 03:00:00,10.6,1.1,52.0,0.0,200.0,5.4,1004.5,3.0,Lower Manhattan
2023-02-21 04:00:00,10.6,-0.5,46.0,0.0,30.0,9.4,1003.7,3.0,Lower Manhattan
2023-02-21 05:00:00,8.9,0.1,54.0,0.0,30.0,20.5,1003.3,3.0,Lower Manhattan
2023-02-21 06:00:00,8.3,-0.5,54.0,0.0,30.0,16.6,1003.4,3.0,Lower Manhattan
2023-02-21 07:00:00,7.8,1.2,63.0,0.3,40.0,20.5,1003.5,8.0,Lower Manhattan
2023-02-21 08:00:00,7.8,1.2,63.0,0.3,40.0,20.5,1003.5,8.0,Lower Manhattan
2023-02-21 09:00:00,4.4,2.3,86.0,1.2,50.0,20.5,1003.8,9.0,Lower Manhattan
2023-02-21 10:00:00,3.9,2.3,89.0,0.7,50.0,20.5,1003.5,9.0,Lower Manhattan
2023-02-21 11:00:00,3.3,1.7,89.0,0.2,40.0,24.1,1003.4,8.0,Lower Manhattan
2023-02-21 12:00:00,3.9,1.8,86.0,0.5,50.0,24.1,1003.7,8.0,Lower Manhattan
2023-02-21 13:00:00,3.9,1.8,86.0,0.0,30.0,20.5,1003.7,3.0,Lower Manhattan
2023-02-21 14:00:00,4.4,2.7,89.0,0.0,70.0,9.4,1004.4,3.0,Lower Manhattan
2023-02-21 15:00:00,4.4,2.3,86.0,0.0,200.0,5.4,1004.7,3.0,Lower Manhattan
2023-02-21 16:00:00,4.4,2.3,86.0,0.0,200.0,5.4,1004.7,3.0,Lower Manhattan
2023-02-21 17:00:00,6.7,2.2,73.0,0.0,260.0,9.4,1003.5,3.0,Lower Manhattan
2023-02-21 18:00:00,6.7,2.2,73.0,0.0,260.0,9.4,1003.5,3.0,Lower Manhattan
2023-02-21 19:00:00,6.1,2.2,76.0,0.2,0.0,0.0,1002.5,3.0,Lower Manhattan
2023-02-21 20:00:00,7.8,2.3,68.0,0.0,0.0,0.0,1002.8,3.0,Lower Manhattan
2023-02-21 21:00:00,7.2,2.9,74.0,1.8,0.0,0.0,1002.8,9.0,Lower Manhattan
2023-02-21 22:00:00,6.0,4.0,87.0,0.0,180.0,11.2,1004.4,3.0,Lower Manhattan
2023-02-21 23:00:00,5.6,3.9,89.0,0.0,250.0,7.6,1007.9,2.0,Lower Manhattan
2023-02-22 00:00:00,6.1,2.2,76.0,0.0,250.0,11.2,1009.2,2.0,Lower Manhattan
2023-02-22 01:00:00,6.7,0.6,65.0,0.0,0.0,0.0,1010.3,1.0,Lower Manhattan
2023-02-22 02:00:00,6.7,-0.5,60.0,0.0,260.0,5.4,1011.2,1.0,Lower Manhattan
2023-02-22 03:00:00,6.7,-0.5,60.0,0.0,260.0,5.4,1011.2,1.0,Lower Manhattan
2023-02-22 04:00:00,6.1,-1.1,60.0,0.0,250.0,5.4,1014.0,3.0,Lower Manhattan
2023-02-22 05:00:00,5.6,-2.7,55.0,0.0,0.0,0.0,1014.3,2.0,Lower Manhattan
2023-02-22 06:00:00,5.6,-4.0,50.0,0.0,0.0,7.6,1015.4,3.0,Lower Manhattan
2023-02-22 07:00:00,5.0,-3.8,53.0,0.0,0.0,0.0,1016.0,1.0,Lower Manhattan
2023-02-22 08:00:00,5.0,-3.8,53.0,0.0,0.0,0.0,1016.0,3.0,Lower Manhattan
2023-02-22 09:00:00,4.4,-5.7,48.0,0.0,250.0,5.4,1017.9,2.0,Lower Manhattan
2023-02-22 10:00:00,4.4,-5.7,48.0,0.0,303.0,5.4,1017.9,3.0,Lower Manhattan
2023-02-22 11:00:00,3.9,-5.6,50.0,0.0,280.0,5.4,1020.3,1.0,Lower Manhattan
2023-02-22 12:00:00,5.0,-3.8,53.0,0.0,280.0,11.2,1020.4,3.0,Lower Manhattan
2023-02-22 13:00:00,5.0,-3.8,53.0,0.0,325.0,11.2,1020.4,3.0,Lower Manhattan
2023-02-22 14:00:00,6.1,-5.0,45.0,0.0,0.0,0.0,1021.2,3.0,Lower Manhattan
2023-02-22 15:00:00,6.1,-3.8,49.0,0.2,250.0,11.2,1022.4,3.0,Lower Manhattan
2023-02-22 16:00:00,6.1,-5.6,43.0,0.0,240.0,5.4,1021.6,3.0,Lower Manhattan
2023-02-22 17:00:00,6.1,-5.6,43.0,0.0,240.0,5.4,1021.6,3.0,Lower Manhattan
2023-02-22 18:00:00,5.6,-2.7,55.0,0.0,0.0,0.0,1020.6,3.0,Lower Manhattan
2023-02-22 19:00:00,4.4,-1.6,65.0,0.4,210.0,5.4,1020.5,8.0,Lower Manhattan
2023-02-22 20:00:00,3.9,0.1,76.0,0.4,40.0,7.6,1020.0,8.0,Lower Manhattan
2023-02-22 21:00:00,3.9,0.1,76.0,1.2,40.0,7.6,1020.0,8.0,Lower Manhattan
2023-02-22 22:00:00,3.3,1.2,86.0,1.0,50.0,18.4,1018.9,8.0,Lower Manhattan
2023-02-22 23:00:00,3.9,1.1,82.0,0.2,50.0,22.3,1017.3,7.0,Lower Manhattan
2023-02-23 00:00:00,3.3,1.7,89.0,0.0,60.0,22.3,1016.5,3.0,Lower Manhattan
2023-02-23 01:00:00,3.3,1.2,86.0,0.0,50.0,18.4,1016.5,3.0,Lower Manhattan
2023-02-23 02:00:00,3.9,1.1,82.0,0.0,40.0,14.8,1017.0,3.0,Lower Manhattan
2023-02-23 03:00:00,3.9,1.1,82.0,0.0,40.0,14.8,1017.0,3.0,Lower Manhattan
2023-02-23 04:00:00,3.9,1.8,86.0,0.0,40.0,22.3,1014.1,3.0,Lower Manhattan
2023-02-23 05:00:00,4.4,2.3,86.0,0.0,40.0,20.5,1013.5,3.0,Lower Manhattan
2023-02-23 06:00:00,4.4,2.3,86.0,0.0,40.0,20.5,1013.5,5.0,Lower Manhattan
2023-02-23 07:00:00,3.9,2.9,93.0,0.0,40.0,13.0,1011.3,3.0,Lower Manhattan
2023-02-23 08:00:00,3.9,2.9,93.0,0.0,40.0,20.5,1011.3,3.0,Lower Manhattan
2023-02-23 09:00:00,3.9,2.9,93.0,0.2,60.0,24.1,1009.8,7.0,Lower Manhattan
2023-02-23 10:00:00,3.9,2.9,93.0,0.3,30.0,16.6,1010.7,8.0,Lower Manhattan
2023-02-23 11:00:00,4.4,3.4,93.0,0.0,50.0,11.2,1010.9,3.0,Lower Manhattan
2023-02-23 12:00:00,4.4,3.4,93.0,0.0,50.0,11.2,1010.9,3.0,Lower Manhattan
2023-02-23 13:00:00,4.4,3.4,93.0,0.0,50.0,16.6,1012.6,3.0,Lower Manhattan
2023-02-23 14:00:00,4.4,2.7,89.0,0.0,60.0,16.6,1012.8,3.0,Lower Manhattan
2023-02-23 15:00:00,4.4,2.7,89.0,0.0,60.0,16.6,1013.4,3.0,Lower Manhattan
2023-02-23 16:00:00,4.4,2.7,89.0,0.0,30.0,18.4,1013.4,3.0,Lower Manhattan
2023-02-23 17:00:00,5.0,2.9,86.0,0.0,50.0,14.8,1013.7,3.0,Lower Manhattan
2023-02-23 18:00:00,5.0,2.2,82.0,0.0,60.0,16.6,1015.0,3.0,Lower Manhattan
2023-02-23 19:00:00,5.0,2.2,82.0,0.0,60.0,16.6,1015.3,3.0,Lower Manhattan
2023-02-23 20:00:00,5.0,2.2,82.0,0.0,60.0,16.6,1015.3,3.0,Lower Manhattan
2023-02-23 21:00:00,6.0,2.1,76.0,0.0,40.0,9.4,1015.7,3.0,Lower Manhattan
2023-02-23 22:00:00,5.6,2.2,79.0,0.0,40.0,11.2,1015.7,3.0,Lower Manhattan
2023-02-23 23:00:00,5.0,2.9,86.0,0.0,130.0,11.2,1015.5,2.0,Lower Manhattan
2023-02-24 00:00:00,5.6,3.9,89.0,0.0,130.0,11.2,1015.9,1.0,Lower Manhattan
2023-02-24 01:00:00,5.6,3.9,89.0,0.0,150.0,13.0,1014.9,1.0,Lower Manhattan
2023-02-24 02:00:00,5.6,4.4,92.0,0.0,190.0,13.0,1014.4,2.0,Lower Manhattan
2023-02-24 03:00:00,5.6,4.4,92.0,0.0,190.0,13.0,1014.4,5.0,Lower Manhattan
2023-02-24 04:00:00,6.1,5.1,93.0,0.0,240.0,11.2,1013.2,5.0,Lower Manhattan
2023-02-24 05:00:00,6.1,6.1,100.0,0.0,230.0,5.4,1013.0,5.0,Lower Manhattan
2023-02-24 06:00:00,6.1,6.1,100.0,0.0,60.0,5.4,1013.0,5.0,Lower Manhattan
2023-02-24 07:00:00,5.1,4.7,97.0,0.0,60.0,13.0,1013.0,3.0,Lower Manhattan
2023-02-24 08:00:00,4.4,3.8,96.0,0.0,0.0,7.6,1014.0,3.0,Lower Manhattan
2023-02-24 09:00:00,5.0,4.1,94.0,0.0,334.0,7.6,1015.0,3.0,Lower Manhattan
2023-02-24 10:00:00,6.7,3.3,79.0,0.0,325.0,5.4,1016.3,3.0,Lower Manhattan
2023-02-24 11:00:00,6.1,1.0,70.0,0.0,170.0,9.4,1017.5,1.0,Lower Manhattan
2023-02-24 12:00:00,6.1,1.0,70.0,0.0,170.0,9.4,1017.5,1.0,Lower Manhattan
2023-02-24 13:00:00,8.3,-2.1,48.0,0.0,292.0,7.6,1020.4,1.0,Lower Manhattan
2023-02-24 14:00:00,6.7,-2.7,51.0,0.0,310.0,13.0,1021.9,1.0,Lower Manhattan
2023-02-24 15:00:00,7.2,-4.3,44.0,0.0,330.0,13.0,1022.7,3.0,Lower Manhattan
2023-02-24 16:00:00,7.8,-5.0,40.0,0.0,330.0,9.4,1023.5,3.0,Lower Manhattan
2023-02-24 17:00:00,7.8,-5.0,40.0,0.0,312.0,9.4,1023.5,3.0,Lower Manhattan
2023-02-24 18:00:00,7.2,-6.5,37.0,0.0,315.0,11.2,1024.1,2.0,Lower Manhattan
2023-02-24 19:00:00,7.2,-9.2,30.0,0.0,0.0,0.0,1026.0,1.0,Lower Manhattan
2023-02-24 20:00:00,6.7,-10.6,28.0,0.0,0.0,11.2,1028.0,1.0,Lower Manhattan
2023-02-24 21:00:00,5.6,-11.1,29.0,0.0,322.0,9.4,1028.0,1.0,Lower Manhattan
2023-02-24 22:00:00,5.6,-11.1,29.0,0.0,330.0,9.4,1030.0,1.0,Lower Manhattan
2023-02-24 23:00:00,2.2,-11.0,37.0,0.0,250.0,13.0,1031.8,1.0,Lower Manhattan
2023-02-25 00:00:00,1.1,-11.0,40.0,0.0,250.0,7.6,1033.1,2.0,Lower Manhattan
2023-02-25 01:00:00,0.6,-10.6,43.0,0.0,332.0,9.4,1034.3,3.0,Lower Manhattan
2023-02-25 02:00:00,0.6,-10.6,43.0,0.0,330.0,9.4,1034.3,1.0,Lower Manhattan
2023-02-25 03:00:00,-1.7,-10.5,51.0,0.0,327.0,5.4,1034.9,2.0,Lower Manhattan
2023-02-25 04:00:00,-2.2,-10.5,53.0,0.0,326.0,9.4,1035.1,1.0,Lower Manhattan
2023-02-25 05:00:00,-2.8,-10.6,55.0,0.0,331.0,7.6,1035.5,1.0,Lower Manhattan
2023-02-25 06:00:00,-3.3,-11.8,52.0,0.0,332.0,7.6,1035.5,1.0,Lower Manhattan
2023-02-25 07:00:00,-3.3,-11.8,52.0,0.0,60.0,7.6,1035.5,1.0,Lower Manhattan
2023-02-25 08:00:00,-3.9,-10.5,60.0,0.0,60.0,9.4,1034.4,1.0,Lower Manhattan
2023-02-25 09:00:00,-3.3,-11.1,55.0,0.0,60.0,13.0,1034.1,2.0,Lower Manhattan
2023-02-25 10:00:00,-3.3,-10.6,57.0,0.0,50.0,13.0,1033.9,3.0,Lower Manhattan
2023-02-25 11:00:00,-3.3,-10.6,57.0,0.0,40.0,11.2,1033.9,3.0,Lower Manhattan
2023-02-25 12:00:00,-3.3,-10.6,57.0,0.0,40.0,11.2,1033.9,3.0,Lower Manhattan
2023-02-25 13:00:00,-2.8,-11.1,53.0,0.0,0.0,0.0,1033.6,3.0,Lower Manhattan
2023-02-25 14:00:00,-1.7,-7.8,63.0,0.0,0.0,5.4,1032.9,3.0,Lower Manhattan
2023-02-25 15:00:00,-1.7,-7.8,63.0,0.2,109.0,5.4,1032.9,14.0,Lower Manhattan
2023-02-25 16:00:00,-2.2,-8.9,60.0,0.1,138.0,5.4,1032.3,14.0,Lower Manhattan
2023-02-25 17:00:00,-1.7,-8.9,58.0,0.0,160.0,5.4,1029.6,3.0,Lower Manhattan
2023-02-25 18:00:00,-0.6,-6.8,63.0,0.0,140.0,9.4,1027.8,3.0,Lower Manhattan
2023-02-25 19:00:00,-0.6,-6.8,63.0,0.0,170.0,13.0,1026.1,3.0,Lower Manhattan
2023-02-25 20:00:00,0.0,-5.6,66.0,0.2,130.0,11.2,1024.3,14.0,Lower Manhattan
2023-02-25 21:00:00,0.0,-5.6,66.0,0.0,130.0,11.2,1024.3,3.0,Lower Manhattan
2023-02-25 22:00:00,0.6,-5.0,66.0,0.0,210.0,9.4,1023.8,3.0,Lower Manhattan
2023-02-25 23:00:00,0.6,-5.0,66.0,0.0,220.0,9.4,1023.5,3.0,Lower Manhattan
2023-02-26 00:00:00,0.6,-5.0,66.0,0.0,240.0,9.4,1022.7,3.0,Lower Manhattan
2023-02-26 01:00:00,0.6,-5.0,66.0,0.0,220.0,7.6,1022.5,3.0,Lower Manhattan
2023-02-26 02:00:00,0.6,-5.0,66.0,0.0,220.0,7.6,1022.5,2.0,Lower Manhattan
2023-02-26 03:00:00,0.6,-5.0,66.0,0.0,240.0,9.4,1021.6,1.0,Lower Manhattan
2023-02-26 04:00:00,0.6,-5.6,63.0,0.0,250.0,7.6,1021.0,1.0,Lower Manhattan
2023-02-26 05:00:00,0.0,-5.6,66.0,0.0,230.0,7.6,1020.2,1.0,Lower Manhattan
2023-02-26 06:00:00,0.0,-5.6,66.0,0.0,230.0,7.6,1019.4,1.0,Lower Manhattan
2023-02-26 07:00:00,0.0,-5.6,66.0,0.0,230.0,7.6,1019.4,1.0,Lower Manhattan
2023-02-26 08:00:00,0.0,-5.6,66.0,0.0,270.0,11.2,1018.3,1.0,Lower Manhattan
2023-02-26 09:00:00,-0.6,-4.0,78.0,0.0,270.0,13.0,1018.4,1.0,Lower Manhattan
2023-02-26 10:00:00,-0.6,-3.3,82.0,0.0,240.0,11.2,1017.7,1.0,Lower Manhattan
2023-02-26 11:00:00,0.0,-3.9,75.0,0.0,260.0,13.0,1017.6,1.0,Lower Manhattan
2023-02-26 12:00:00,0.0,-3.9,75.0,0.0,260.0,13.0,1017.6,2.0,Lower Manhattan
2023-02-26 13:00:00,0.6,-3.3,75.0,0.0,250.0,20.5,1016.8,3.0,Lower Manhattan
2023-02-26 14:00:00,0.6,-2.8,78.0,0.0,250.0,14.8,1015.5,1.0,Lower Manhattan
2023-02-26 15:00:00,1.1,-2.1,79.0,0.0,260.0,14.8,1014.9,2.0,Lower Manhattan
2023-02-26 16:00:00,1.1,-2.1,79.0,0.0,260.0,14.8,1014.9,3.0,Lower Manhattan
2023-02-26 17:00:00,3.3,-0.5,76.0,0.0,270.0,14.8,1011.5,3.0,Lower Manhattan
2023-02-26 18:00:00,6.1,0.6,68.0,0.0,280.0,14.8,1009.6,3.0,Lower Manhattan
2023-02-26 19:00:00,8.9,-0.7,51.0,1.0,280.0,14.8,1008.0,1.0,Lower Manhattan
2023-02-26 20:00:00,10.6,-0.5,46.0,0.0,260.0,22.3,1006.9,2.0,Lower Manhattan
2023-02-26 21:00:00,10.6,-0.5,46.0,0.0,260.0,22.3,1006.9,3.0,Lower Manhattan
2023-02-26 22:00:00,9.4,0.0,52.0,0.0,260.0,16.6,1006.8,3.0,Lower Manhattan
2023-02-26 23:00:00,8.3,0.5,58.0,0.0,270.0,13.0,1007.3,1.0,Lower Manhattan
2023-02-27 00:00:00,7.8,0.0,58.0,0.0,270.0,7.6,1008.0,1.0,Lower Manhattan
2023-02-27 01:00:00,7.8,-2.3,49.0,0.0,0.0,0.0,1009.1,1.0,Lower Manhattan
2023-02-27 02:00:00,7.8,-2.3,49.0,0.0,0.0,0.0,1009.1,1.0,Lower Manhattan
2023-02-27 03:00:00,5.6,-3.2,53.0,0.0,334.0,5.4,1011.1,1.0,Lower Manhattan
2023-02-27 04:00:00,5.0,-5.7,46.0,0.0,332.0,9.4,1011.7,1.0,Lower Manhattan
2023-02-27 05:00:00,3.9,-6.7,46.0,0.0,316.0,5.4,1012.3,1.0,Lower Manhattan
2023-02-27 06:00:00,3.3,-6.1,50.0,0.0,0.0,0.0,1012.6,1.0,Lower Manhattan
2023-02-27 07:00:00,3.3,-6.1,50.0,0.0,0.0,0.0,1012.6,1.0,Lower Manhattan
2023-02-27 08:00:00,2.8,-4.9,57.0,0.0,304.0,7.6,1013.9,1.0,Lower Manhattan
2023-02-27 09:00:00,2.2,-7.2,50.0,0.0,250.0,7.6,1015.0,1.0,Lower Manhattan
2023-02-27 10:00:00,2.2,-5.7,56.0,0.0,250.0,9.4,1015.9,1.0,Lower Manhattan
2023-02-27 11:00:00,1.7,-7.1,52.0,0.0,328.0,5.4,1016.5,1.0,Lower Manhattan
2023-02-27 12:00:00,1.7,-7.1,52.0,0.0,60.0,5.4,1016.5,1.0,Lower Manhattan
2023-02-27 13:00:00,3.9,-5.1,52.0,0.0,70.0,9.4,1017.4,3.0,Lower Manhattan
2023-02-27 14:00:00,4.4,-4.9,51.0,0.0,70.0,5.4,1017.4,1.0,Lower Manhattan
2023-02-27 15:00:00,5.0,-4.3,51.0,0.0,70.0,9.4,1017.2,3.0,Lower Manhattan
2023-02-27 16:00:00,5.0,-4.3,51.0,0.0,70.0,9.4,1017.2,3.0,Lower Manhattan
2023-02-27 17:00:00,6.7,-5.6,41.0,0.0,240.0,9.4,1015.4,3.0,Lower Manhattan
2023-02-27 18:00:00,6.1,-2.8,53.0,0.0,260.0,11.2,1014.2,3.0,Lower Manhattan
2023-02-27 19:00:00,6.7,-4.4,45.0,0.0,190.0,14.8,1014.4,3.0,Lower Manhattan
2023-02-27 20:00:00,5.6,-4.0,50.0,0.0,120.0,16.6,1013.1,3.0,Lower Manhattan
2023-02-27 21:00:00,5.6,-4.0,50.0,0.0,120.0,16.6,1013.1,3.0,Lower Manhattan
2023-02-27 22:00:00,3.9,-5.1,52.0,0.0,160.0,22.3,1012.8,3.0,Lower Manhattan
2023-02-27 23:00:00,3.9,-3.9,57.0,0.0,160.0,22.3,1010.6,3.0,Lower Manhattan
2023-02-28 00:00:00,3.9,-3.9,57.0,0.3,70.0,24.1,1010.6,12.0,Lower Manhattan
2023-02-28 01:00:00,3.3,-2.2,67.0,0.6,80.0,7.6,1011.6,12.0,Lower Manhattan
2023-02-28 02:00:00,1.0,0.0,93.0,0.4,70.0,16.6,1010.0,12.0,Lower Manhattan
2023-02-28 03:00:00,1.7,1.1,96.0,0.2,40.0,22.3,1005.9,13.0,Lower Manhattan
2023-02-28 04:00:00,1.1,1.1,100.0,0.2,50.0,22.3,1004.1,13.0,Lower Manhattan
2023-02-28 05:00:00,1.1,1.1,100.0,0.2,40.0,24.1,1003.3,12.0,Lower Manhattan
2023-02-28 06:00:00,1.1,1.1,100.0,0.2,50.0,24.1,1003.3,13.0,Lower Manhattan
2023-02-28 07:00:00,1.1,1.1,100.0,2.7,40.0,24.1,1002.4,9.0,Lower Manhattan
